time,open,high,low,close,tick_volume,spread,real_volume
2023-09-15 04:00:00,1911.23,1916.86,1910.44,1916.17,15165,15,0
2023-09-15 08:00:00,1916.16,1919.6,1914.92,1918.01,22019,15,0
2023-09-15 12:00:00,1918.0,1920.55,1916.05,1917.13,19771,15,0
2023-09-15 16:00:00,1917.15,1930.44,1916.9,1925.35,45082,15,0
2023-09-15 20:00:00,1925.33,1925.97,1922.35,1923.54,10948,15,0
2023-09-18 00:00:00,1923.91,1924.63,1922.48,1924.61,3626,15,0
2023-09-18 04:00:00,1924.61,1929.43,1923.37,1928.18,14813,15,0
2023-09-18 08:00:00,1928.19,1930.65,1925.1,1926.12,18771,15,0
2023-09-18 12:00:00,1926.12,1928.25,1923.54,1924.0,17422,15,0
2023-09-18 16:00:00,1924.05,1931.16,1922.85,1931.08,29693,15,0
2023-09-18 20:00:00,1931.08,1934.21,1930.98,1933.55,10212,15,0
2023-09-19 00:00:00,1933.4,1934.61,1932.63,1932.72,3502,15,0
2023-09-19 04:00:00,1932.8,1933.38,1931.31,1931.32,8698,15,0
2023-09-19 08:00:00,1931.32,1935.0,1929.8,1933.75,14321,15,0
2023-09-19 12:00:00,1933.75,1937.42,1933.61,1935.87,14582,15,0
2023-09-19 16:00:00,1935.8,1936.4,1930.85,1930.91,28821,15,0
2023-09-19 20:00:00,1930.89,1933.04,1929.77,1931.24,8044,15,0
2023-09-20 00:00:00,1931.97,1932.54,1930.29,1930.7,2980,15,0
2023-09-20 04:00:00,1930.73,1931.44,1928.5,1929.79,8844,16,0
2023-09-20 08:00:00,1929.78,1932.32,1927.92,1929.14,16704,15,0
2023-09-20 12:00:00,1929.13,1934.08,1929.11,1932.2,13818,15,0
2023-09-20 16:00:00,1932.2,1946.85,1931.93,1946.71,35152,15,0
2023-09-20 20:00:00,1946.77,1947.46,1929.09,1929.35,45855,15,0
2023-09-21 00:00:00,1930.67,1931.56,1924.59,1924.96,7491,15,0
2023-09-21 04:00:00,1924.99,1928.67,1924.17,1927.93,14676,15,0
2023-09-21 08:00:00,1927.94,1930.5,1922.88,1923.07,17826,15,0
2023-09-21 12:00:00,1923.0,1926.09,1914.1,1916.56,33732,15,0
2023-09-21 16:00:00,1916.56,1923.83,1913.89,1919.52,56062,15,0
2023-09-21 20:00:00,1919.52,1921.27,1918.68,1919.94,16229,15,0
2023-09-22 00:00:00,1919.52,1923.65,1919.26,1923.38,5212,15,0
2023-09-22 04:00:00,1923.37,1925.51,1922.05,1924.29,17000,15,0
2023-09-22 08:00:00,1924.29,1928.75,1923.71,1926.73,27614,15,0
2023-09-22 12:00:00,1926.73,1927.66,1924.16,1926.17,30231,18,0
2023-09-22 16:00:00,1926.15,1929.14,1924.92,1925.33,46217,18,0
2023-09-22 20:00:00,1925.34,1926.38,1924.33,1925.09,12663,18,0
2023-09-25 00:00:00,1924.5,1926.48,1923.3,1924.85,4458,18,0
2023-09-25 04:00:00,1924.84,1925.35,1922.64,1923.11,8177,18,0
2023-09-25 08:00:00,1923.11,1927.25,1920.88,1921.7,23386,18,0
2023-09-25 12:00:00,1921.7,1926.88,1921.6,1925.89,32258,18,0
2023-09-25 16:00:00,1925.86,1926.44,1915.17,1916.77,47552,18,0
2023-09-25 20:00:00,1916.77,1917.65,1915.19,1915.97,13141,18,0
2023-09-26 00:00:00,1915.52,1916.8,1914.51,1914.8,2830,18,0
2023-09-26 04:00:00,1914.82,1915.79,1913.04,1914.68,10345,18,0
2023-09-26 08:00:00,1914.68,1915.66,1909.71,1913.82,24738,18,0
2023-09-26 12:00:00,1913.81,1913.9,1905.26,1910.27,28904,18,0
2023-09-26 16:00:00,1910.34,1910.34,1900.8,1901.26,51620,18,0
2023-09-26 20:00:00,1901.31,1902.33,1899.16,1900.65,16992,18,0
2023-09-27 00:00:00,1900.2,1902.48,1899.76,1900.65,4337,18,0
2023-09-27 04:00:00,1900.65,1904.13,1896.56,1897.7,9585,18,0
2023-09-27 08:00:00,1897.71,1899.1,1895.17,1896.7,23023,18,0
2023-09-27 12:00:00,1896.69,1896.71,1889.51,1891.81,31270,18,0
